IpAddr,AddrType,Proto,Port,PortState,Reason,TTL,ServiceName,Banner
81.163.178.76,ipv4,tcp,80,open,syn-ack,113,,
82.138.37.33,ipv4,tcp,80,open,syn-ack,49,,
82.114.150.69,ipv4,tcp,80,open,syn-ack,46,,
77.72.85.117,ipv4,tcp,80,open,syn-ack,50,,
77.238.132.130,ipv4,tcp,80,open,syn-ack,48,,
81.211.59.67,ipv4,tcp,443,open,syn-ack,52,,
82.146.47.38,ipv4,tcp,443,open,syn-ack,48,,
46.48.44.123,ipv4,tcp,3389,open,syn-ack,107,,
84.237.72.122,ipv4,tcp,443,open,syn-ack,49,,
85.12.220.121,ipv4,tcp,443,open,syn-ack,50,,
81.177.142.112,ipv4,tcp,80,open,syn-ack,110,,
84.38.185.139,ipv4,tcp,3389,open,syn-ack,113,,
85.88.174.230,ipv4,tcp,3389,open,syn-ack,111,,
62.113.97.93,ipv4,tcp,80,open,syn-ack,49,,
62.113.97.93,ipv4,tcp,80,open,syn-ack,49,,
46.254.109.146,ipv4,tcp,80,open,syn-ack,45,,
77.83.116.222,ipv4,tcp,80,open,syn-ack,43,,
79.174.14.13,ipv4,tcp,3389,open,syn-ack,113,,
79.137.237.42,ipv4,tcp,3389,open,syn-ack,116,,
85.12.240.250,ipv4,tcp,80,open,syn-ack,43,,
77.73.70.110,ipv4,tcp,443,open,syn-ack,50,,
78.30.254.146,ipv4,tcp,443,open,syn-ack,51,,
78.155.213.11,ipv4,tcp,443,open,syn-ack,117,,
78.155.213.8,ipv4,tcp,443,open,syn-ack,117,,
78.108.86.78,ipv4,tcp,443,open,syn-ack,50,,
79.105.97.202,ipv4,tcp,443,open,syn-ack,49,,
84.38.2.104,ipv4,tcp,443,open,syn-ack,50,,
77.222.57.30,ipv4,tcp,443,open,syn-ack,47,,
82.146.53.57,ipv4,tcp,443,open,syn-ack,48,,
78.155.216.77,ipv4,tcp,443,open,syn-ack,50,,
46.232.115.57,ipv4,tcp,80,open,syn-ack,43,,
46.229.214.145,ipv4,tcp,80,open,syn-ack,50,,
77.222.55.227,ipv4,tcp,443,open,syn-ack,47,,
78.110.148.238,ipv4,tcp,80,open,syn-ack,50,,
80.249.151.80,ipv4,tcp,80,open,syn-ack,49,,
62.192.39.80,ipv4,tcp,80,open,syn-ack,50,,
80.67.208.32,ipv4,tcp,80,open,syn-ack,52,,
80.87.147.75,ipv4,tcp,80,open,syn-ack,48,,
62.213.63.164,ipv4,tcp,80,open,syn-ack,235,,
83.242.254.18,ipv4,tcp,443,open,syn-ack,43,,
80.91.27.150,ipv4,tcp,443,open,syn-ack,50,,
77.233.201.72,ipv4,tcp,443,open,syn-ack,51,,
77.220.184.10,ipv4,tcp,443,open,syn-ack,43,,
82.198.163.146,ipv4,tcp,443,open,syn-ack,47,,
85.31.55.34,ipv4,tcp,80,open,syn-ack,45,,
77.246.159.57,ipv4,tcp,443,open,syn-ack,48,,
84.252.130.186,ipv4,tcp,80,open,syn-ack,46,,
77.246.156.80,ipv4,tcp,3389,open,syn-ack,110,,
78.25.92.127,ipv4,tcp,80,open,syn-ack,53,,
78.29.102.5,ipv4,tcp,80,open,syn-ack,51,,
62.140.236.228,ipv4,tcp,3389,open,syn-ack,114,,
78.155.195.108,ipv4,tcp,80,open,syn-ack,50,,
83.143.65.211,ipv4,tcp,443,open,syn-ack,52,,
62.76.145.80,ipv4,tcp,80,open,syn-ack,51,,
46.232.124.86,ipv4,tcp,80,open,syn-ack,42,,
46.254.19.120,ipv4,tcp,80,open,syn-ack,50,,
62.84.115.19,ipv4,tcp,80,open,syn-ack,46,,
46.47.247.194,ipv4,tcp,443,open,syn-ack,116,,
77.37.224.195,ipv4,tcp,443,open,syn-ack,113,,
62.109.7.222,ipv4,tcp,443,open,syn-ack,48,,
77.37.144.46,ipv4,tcp,443,open,syn-ack,47,,
84.52.94.224,ipv4,tcp,80,open,syn-ack,48,,
46.255.137.4,ipv4,tcp,443,open,syn-ack,51,,
62.76.104.99,ipv4,tcp,443,open,syn-ack,50,,
62.76.4.51,ipv4,tcp,443,open,syn-ack,110,,
78.155.209.10,ipv4,tcp,80,open,syn-ack,53,,
78.155.209.18,ipv4,tcp,80,open,syn-ack,53,,
62.78.36.104,ipv4,tcp,443,open,syn-ack,48,,
81.29.138.213,ipv4,tcp,80,open,syn-ack,50,,
82.162.147.126,ipv4,tcp,3389,open,syn-ack,110,,
81.22.56.70,ipv4,tcp,80,open,syn-ack,50,,
83.220.168.128,ipv4,tcp,80,open,syn-ack,46,,
77.223.96.94,ipv4,tcp,80,open,syn-ack,50,,
80.87.200.65,ipv4,tcp,443,open,syn-ack,48,,
79.120.8.21,ipv4,tcp,3389,open,syn-ack,119,,
80.252.157.57,ipv4,tcp,443,open,syn-ack,48,,
78.140.208.55,ipv4,tcp,443,open,syn-ack,50,,
78.107.232.53,ipv4,tcp,3389,open,syn-ack,113,,
46.146.63.134,ipv4,tcp,80,open,syn-ack,48,,
84.52.115.188,ipv4,tcp,443,open,syn-ack,46,,
80.92.104.164,ipv4,tcp,3389,open,syn-ack,110,,
81.200.118.202,ipv4,tcp,443,open,syn-ack,56,,
84.38.185.175,ipv4,tcp,3389,open,syn-ack,113,,
62.183.56.126,ipv4,tcp,80,open,syn-ack,46,,
77.37.156.15,ipv4,tcp,80,open,syn-ack,49,,
78.41.194.214,ipv4,tcp,80,open,syn-ack,47,,
80.244.237.148,ipv4,tcp,443,open,syn-ack,45,,
79.175.45.104,ipv4,tcp,443,open,syn-ack,53,,
62.109.0.56,ipv4,tcp,443,open,syn-ack,48,,
85.30.222.134,ipv4,tcp,80,open,syn-ack,47,,
79.142.82.38,ipv4,tcp,443,open,syn-ack,248,,
77.83.119.8,ipv4,tcp,443,open,syn-ack,42,,
79.143.73.74,ipv4,tcp,443,open,syn-ack,47,,
78.81.138.182,ipv4,tcp,443,open,syn-ack,48,,
77.244.220.173,ipv4,tcp,443,open,syn-ack,113,,
77.75.128.137,ipv4,tcp,443,open,syn-ack,53,,
83.137.53.119,ipv4,tcp,443,open,syn-ack,54,,
84.201.171.78,ipv4,tcp,443,open,syn-ack,46,,
78.24.221.59,ipv4,tcp,443,open,syn-ack,46,,
82.148.26.51,ipv4,tcp,443,open,syn-ack,50,,
77.236.236.209,ipv4,tcp,443,open,syn-ack,41,,
81.23.187.30,ipv4,tcp,443,open,syn-ack,52,,
62.122.193.27,ipv4,tcp,80,open,syn-ack,48,,
46.146.220.216,ipv4,tcp,80,open,syn-ack,112,,
46.181.89.107,ipv4,tcp,80,open,syn-ack,46,,
80.92.102.143,ipv4,tcp,80,open,syn-ack,47,,
79.120.12.80,ipv4,tcp,80,open,syn-ack,55,,
79.120.72.109,ipv4,tcp,80,open,syn-ack,54,,
80.246.69.187,ipv4,tcp,80,open,syn-ack,111,,
62.173.152.196,ipv4,tcp,80,open,syn-ack,50,,
62.117.112.123,ipv4,tcp,80,open,syn-ack,112,,
79.120.70.171,ipv4,tcp,80,open,syn-ack,55,,
77.37.184.136,ipv4,tcp,3389,open,syn-ack,114,,
84.53.192.225,ipv4,tcp,443,open,syn-ack,241,,
78.156.243.226,ipv4,tcp,443,open,syn-ack,50,,
79.122.148.21,ipv4,tcp,443,open,syn-ack,46,,
77.222.62.250,ipv4,tcp,443,open,syn-ack,49,,
80.87.193.51,ipv4,tcp,443,open,syn-ack,47,,
62.76.144.47,ipv4,tcp,443,open,syn-ack,113,,
85.30.206.159,ipv4,tcp,80,open,syn-ack,48,,
46.52.189.74,ipv4,tcp,443,open,syn-ack,235,,
83.171.104.23,ipv4,tcp,3389,open,syn-ack,115,,
78.24.220.204,ipv4,tcp,80,open,syn-ack,48,,
78.108.89.25,ipv4,tcp,80,open,syn-ack,48,,
46.173.184.9,ipv4,tcp,80,open,syn-ack,52,,
46.148.228.74,ipv4,tcp,80,open,syn-ack,49,,
46.183.164.6,ipv4,tcp,80,open,syn-ack,53,,
46.232.125.71,ipv4,tcp,80,open,syn-ack,40,,
46.232.124.204,ipv4,tcp,80,open,syn-ack,41,,
46.148.228.74,ipv4,tcp,80,open,syn-ack,49,,
46.183.164.6,ipv4,tcp,80,open,syn-ack,53,,
46.232.125.71,ipv4,tcp,80,open,syn-ack,40,,
46.232.124.204,ipv4,tcp,80,open,syn-ack,42,,
77.246.145.119,ipv4,tcp,443,open,syn-ack,47,,
46.164.196.143,ipv4,tcp,443,open,syn-ack,113,,
81.161.217.110,ipv4,tcp,80,open,syn-ack,46,,
46.48.5.199,ipv4,tcp,80,open,syn-ack,43,,
81.29.129.221,ipv4,tcp,80,open,syn-ack,113,,
81.5.119.97,ipv4,tcp,80,open,syn-ack,45,,
81.200.117.185,ipv4,tcp,80,open,syn-ack,56,,
82.148.15.174,ipv4,tcp,80,open,syn-ack,48,,
82.202.226.208,ipv4,tcp,80,open,syn-ack,48,,
81.28.169.226,ipv4,tcp,80,open,syn-ack,49,,
81.222.128.148,ipv4,tcp,80,open,syn-ack,52,,
83.167.11.241,ipv4,tcp,80,open,syn-ack,43,,
82.202.227.110,ipv4,tcp,80,open,syn-ack,50,,
82.146.63.112,ipv4,tcp,80,open,syn-ack,48,,
77.221.147.201,ipv4,tcp,80,open,syn-ack,49,,
82.148.30.9,ipv4,tcp,443,open,syn-ack,48,,
81.177.136.178,ipv4,tcp,443,open,syn-ack,47,,
85.21.45.35,ipv4,tcp,443,open,syn-ack,49,,
84.22.145.189,ipv4,tcp,80,open,syn-ack,49,,
46.73.44.202,ipv4,tcp,80,open,syn-ack,55,,
85.12.199.197,ipv4,tcp,443,open,syn-ack,46,,
81.211.35.211,ipv4,tcp,443,open,syn-ack,243,,
82.148.16.240,ipv4,tcp,443,open,syn-ack,50,,
80.82.61.159,ipv4,tcp,3389,open,syn-ack,111,,
77.243.111.137,ipv4,tcp,3389,open,syn-ack,108,,
62.109.19.227,ipv4,tcp,80,open,syn-ack,48,,
77.41.168.17,ipv4,tcp,80,open,syn-ack,118,,
62.113.97.91,ipv4,tcp,80,open,syn-ack,48,,
62.122.180.97,ipv4,tcp,80,open,syn-ack,53,,
51.250.19.67,ipv4,tcp,80,open,syn-ack,46,,
79.172.10.129,ipv4,tcp,443,open,syn-ack,235,,
79.137.236.66,ipv4,tcp,443,open,syn-ack,51,,
79.174.12.130,ipv4,tcp,443,open,syn-ack,48,,
80.78.245.84,ipv4,tcp,443,open,syn-ack,48,,
46.191.147.155,ipv4,tcp,443,open,syn-ack,49,,
85.90.123.186,ipv4,tcp,80,open,syn-ack,113,,
46.148.227.131,ipv4,tcp,443,open,syn-ack,49,,
85.30.222.209,ipv4,tcp,80,open,syn-ack,48,,
62.32.91.181,ipv4,tcp,443,open,syn-ack,248,,
62.173.154.247,ipv4,tcp,443,open,syn-ack,50,,
85.26.172.188,ipv4,tcp,80,open,syn-ack,237,,
78.107.157.10,ipv4,tcp,443,open,syn-ack,114,,
80.87.198.101,ipv4,tcp,80,open,syn-ack,48,,
77.88.39.16,ipv4,tcp,443,open,syn-ack,57,,
46.191.147.155,ipv4,tcp,443,open,syn-ack,49,,
78.81.78.137,ipv4,tcp,443,open,syn-ack,48,,
79.120.76.166,ipv4,tcp,443,open,syn-ack,55,,
79.126.63.125,ipv4,tcp,443,open,syn-ack,51,,
79.142.81.250,ipv4,tcp,443,open,syn-ack,248,,
78.138.169.178,ipv4,tcp,443,open,syn-ack,50,,
85.12.253.195,ipv4,tcp,443,open,syn-ack,50,,
77.222.56.112,ipv4,tcp,443,open,syn-ack,51,,
78.30.227.178,ipv4,tcp,443,open,syn-ack,47,,
81.23.186.196,ipv4,tcp,443,open,syn-ack,52,,
81.211.44.230,ipv4,tcp,443,open,syn-ack,245,,
62.76.15.125,ipv4,tcp,80,open,syn-ack,52,,
46.188.32.50,ipv4,tcp,80,open,syn-ack,49,,
46.172.40.255,ipv4,tcp,80,open,syn-ack,108,,
46.232.115.157,ipv4,tcp,80,open,syn-ack,45,,
46.232.115.222,ipv4,tcp,80,open,syn-ack,44,,
81.9.33.174,ipv4,tcp,80,open,syn-ack,52,,
81.9.33.246,ipv4,tcp,80,open,syn-ack,52,,
80.87.147.69,ipv4,tcp,80,open,syn-ack,48,,
80.249.151.60,ipv4,tcp,80,open,syn-ack,49,,
80.87.197.142,ipv4,tcp,80,open,syn-ack,48,,
77.246.156.26,ipv4,tcp,443,open,syn-ack,46,,
84.201.130.226,ipv4,tcp,443,open,syn-ack,47,,
77.51.139.193,ipv4,tcp,443,open,syn-ack,50,,
82.146.48.34,ipv4,tcp,443,open,syn-ack,48,,
80.87.193.125,ipv4,tcp,443,open,syn-ack,46,,
81.89.79.169,ipv4,tcp,443,open,syn-ack,48,,
81.200.113.154,ipv4,tcp,443,open,syn-ack,56,,
83.220.173.246,ipv4,tcp,443,open,syn-ack,48,,
77.34.187.110,ipv4,tcp,3389,open,syn-ack,112,,
83.220.173.218,ipv4,tcp,80,open,syn-ack,48,,
77.88.33.155,ipv4,tcp,443,open,syn-ack,57,,
46.159.105.164,ipv4,tcp,443,open,syn-ack,52,,
78.24.216.161,ipv4,tcp,3389,open,syn-ack,112,,
62.113.112.22,ipv4,tcp,80,open,syn-ack,53,,
46.167.117.173,ipv4,tcp,80,open,syn-ack,50,,
82.138.45.54,ipv4,tcp,443,open,syn-ack,113,,
62.84.115.115,ipv4,tcp,80,open,syn-ack,44,,
46.235.248.62,ipv4,tcp,80,open,syn-ack,50,,
62.109.8.106,ipv4,tcp,443,open,syn-ack,47,,
62.182.159.180,ipv4,tcp,443,open,syn-ack,49,,
83.143.196.16,ipv4,tcp,443,open,syn-ack,51,,
46.160.45.151,ipv4,tcp,443,open,syn-ack,51,,
46.163.178.104,ipv4,tcp,443,open,syn-ack,43,,
62.76.4.48,ipv4,tcp,443,open,syn-ack,110,,
46.232.124.113,ipv4,tcp,443,open,syn-ack,42,,
46.254.16.181,ipv4,tcp,443,open,syn-ack,50,,
77.223.98.143,ipv4,tcp,80,open,syn-ack,50,,
83.219.143.156,ipv4,tcp,80,open,syn-ack,112,,
81.222.128.213,ipv4,tcp,80,open,syn-ack,52,,
77.223.96.148,ipv4,tcp,80,open,syn-ack,48,,
78.156.247.170,ipv4,tcp,80,open,syn-ack,48,,
78.142.222.106,ipv4,tcp,80,open,syn-ack,50,,
46.147.129.165,ipv4,tcp,80,open,syn-ack,47,,
80.78.254.78,ipv4,tcp,443,open,syn-ack,47,,
80.237.11.109,ipv4,tcp,443,open,syn-ack,51,,
46.161.13.33,ipv4,tcp,80,open,syn-ack,49,,
81.177.143.116,ipv4,tcp,443,open,syn-ack,46,,
46.52.246.13,ipv4,tcp,80,open,syn-ack,47,,
62.173.154.108,ipv4,tcp,80,open,syn-ack,50,,
78.140.223.67,ipv4,tcp,443,open,syn-ack,50,,
80.78.245.2,ipv4,tcp,443,open,syn-ack,48,,
79.174.68.107,ipv4,tcp,443,open,syn-ack,110,,
79.175.45.100,ipv4,tcp,443,open,syn-ack,54,,
78.37.27.254,ipv4,tcp,443,open,syn-ack,51,,
78.108.192.67,ipv4,tcp,443,open,syn-ack,109,,
62.213.48.143,ipv4,tcp,443,open,syn-ack,47,,
81.176.226.211,ipv4,tcp,443,open,syn-ack,46,,
78.24.221.103,ipv4,tcp,443,open,syn-ack,48,,
62.76.15.89,ipv4,tcp,80,open,syn-ack,51,,
46.161.8.93,ipv4,tcp,80,open,syn-ack,50,,
46.249.4.87,ipv4,tcp,80,open,syn-ack,49,,
46.235.191.31,ipv4,tcp,80,open,syn-ack,49,,
46.235.190.192,ipv4,tcp,80,open,syn-ack,49,,
46.164.251.7,ipv4,tcp,80,open,syn-ack,50,,
46.165.55.40,ipv4,tcp,80,open,syn-ack,49,,
77.222.55.192,ipv4,tcp,443,open,syn-ack,47,,
77.94.35.208,ipv4,tcp,443,open,syn-ack,52,,
79.133.177.218,ipv4,tcp,80,open,syn-ack,54,,
80.66.73.149,ipv4,tcp,80,open,syn-ack,39,,
78.153.148.35,ipv4,tcp,80,open,syn-ack,48,,
80.87.147.50,ipv4,tcp,80,open,syn-ack,47,,
78.110.148.141,ipv4,tcp,80,open,syn-ack,50,,
62.109.18.77,ipv4,tcp,80,open,syn-ack,46,,
78.37.69.176,ipv4,tcp,443,open,syn-ack,49,,
77.95.132.62,ipv4,tcp,443,open,syn-ack,49,,
82.148.21.112,ipv4,tcp,443,open,syn-ack,114,,
81.177.25.234,ipv4,tcp,443,open,syn-ack,45,,
62.76.103.207,ipv4,tcp,443,open,syn-ack,53,,
83.217.8.4,ipv4,tcp,443,open,syn-ack,51,,
82.202.212.210,ipv4,tcp,443,open,syn-ack,48,,
77.222.63.45,ipv4,tcp,443,open,syn-ack,47,,
81.200.113.184,ipv4,tcp,443,open,syn-ack,56,,
83.219.149.37,ipv4,tcp,443,open,syn-ack,112,,
62.220.56.20,ipv4,tcp,443,open,syn-ack,48,,
84.54.250.94,ipv4,tcp,80,open,syn-ack,48,,
84.201.142.48,ipv4,tcp,80,open,syn-ack,47,,
77.37.134.80,ipv4,tcp,443,open,syn-ack,49,,
62.182.77.115,ipv4,tcp,443,open,syn-ack,54,,
78.111.81.130,ipv4,tcp,80,open,syn-ack,49,,
77.244.223.187,ipv4,tcp,80,open,syn-ack,49,,
83.217.10.250,ipv4,tcp,443,open,syn-ack,50,,
46.254.19.79,ipv4,tcp,80,open,syn-ack,50,,
46.229.223.188,ipv4,tcp,80,open,syn-ack,117,,
46.232.124.125,ipv4,tcp,80,open,syn-ack,41,,
82.200.12.111,ipv4,tcp,443,open,syn-ack,48,,
62.109.28.5,ipv4,tcp,443,open,syn-ack,48,,
77.37.184.206,ipv4,tcp,443,open,syn-ack,51,,
84.253.81.102,ipv4,tcp,80,open,syn-ack,238,,
46.182.24.143,ipv4,tcp,443,open,syn-ack,48,,
62.76.44.51,ipv4,tcp,443,open,syn-ack,49,,
62.109.13.199,ipv4,tcp,443,open,syn-ack,48,,
46.159.140.218,ipv4,tcp,443,open,syn-ack,48,,
46.229.220.196,ipv4,tcp,443,open,syn-ack,52,,
46.255.137.102,ipv4,tcp,443,open,syn-ack,51,,
62.165.35.209,ipv4,tcp,443,open,syn-ack,241,,
46.173.9.18,ipv4,tcp,443,open,syn-ack,53,,
82.146.32.40,ipv4,tcp,80,open,syn-ack,47,,
81.222.249.201,ipv4,tcp,80,open,syn-ack,54,,
82.146.63.42,ipv4,tcp,80,open,syn-ack,48,,
82.116.39.39,ipv4,tcp,80,open,syn-ack,52,,
81.200.117.227,ipv4,tcp,80,open,syn-ack,56,,
80.93.184.220,ipv4,tcp,443,open,syn-ack,50,,
82.151.215.111,ipv4,tcp,443,open,syn-ack,42,,
84.38.188.58,ipv4,tcp,443,open,syn-ack,50,,
85.30.248.226,ipv4,tcp,443,open,syn-ack,51,,
84.38.181.82,ipv4,tcp,443,open,syn-ack,48,,
84.252.147.19,ipv4,tcp,443,open,syn-ack,248,,
84.201.157.202,ipv4,tcp,443,open,syn-ack,44,,
62.78.63.187,ipv4,tcp,80,open,syn-ack,48,,
46.254.242.227,ipv4,tcp,80,open,syn-ack,50,,
80.245.243.82,ipv4,tcp,3389,open,syn-ack,246,,
80.78.244.202,ipv4,tcp,443,open,syn-ack,48,,
81.3.140.140,ipv4,tcp,443,open,syn-ack,116,,
81.163.28.52,ipv4,tcp,443,open,syn-ack,48,,
80.78.245.91,ipv4,tcp,443,open,syn-ack,48,,
46.138.242.22,ipv4,tcp,443,open,syn-ack,110,,
62.113.112.224,ipv4,tcp,3389,open,syn-ack,115,,
46.138.241.202,ipv4,tcp,443,open,syn-ack,45,,
62.152.44.80,ipv4,tcp,3389,open,syn-ack,112,,
78.24.217.182,ipv4,tcp,443,open,syn-ack,48,,
78.108.86.143,ipv4,tcp,443,open,syn-ack,50,,
78.140.240.82,ipv4,tcp,443,open,syn-ack,50,,
77.245.112.34,ipv4,tcp,443,open,syn-ack,45,,
46.229.215.72,ipv4,tcp,3389,open,syn-ack,114,,
78.24.221.81,ipv4,tcp,443,open,syn-ack,48,,
82.146.33.21,ipv4,tcp,443,open,syn-ack,47,,
46.161.48.246,ipv4,tcp,80,open,syn-ack,50,,
46.172.41.54,ipv4,tcp,80,open,syn-ack,108,,
80.87.199.81,ipv4,tcp,80,open,syn-ack,48,,
62.109.18.107,ipv4,tcp,80,open,syn-ack,47,,
46.243.185.13,ipv4,tcp,3389,open,syn-ack,113,,
84.17.23.183,ipv4,tcp,443,open,syn-ack,110,,
79.104.42.98,ipv4,tcp,443,open,syn-ack,244,,
80.93.50.59,ipv4,tcp,443,open,syn-ack,49,,
77.51.179.223,ipv4,tcp,443,open,syn-ack,111,,
82.162.33.70,ipv4,tcp,443,open,syn-ack,47,,
84.38.185.183,ipv4,tcp,80,open,syn-ack,49,,
84.52.100.205,ipv4,tcp,80,open,syn-ack,48,,
84.252.131.99,ipv4,tcp,80,open,syn-ack,44,,
46.146.191.229,ipv4,tcp,443,open,syn-ack,48,,
46.151.151.168,ipv4,tcp,80,open,syn-ack,50,,
46.254.19.133,ipv4,tcp,80,open,syn-ack,50,,
46.254.19.142,ipv4,tcp,80,open,syn-ack,50,,
62.141.94.245,ipv4,tcp,80,open,syn-ack,117,,
62.109.28.113,ipv4,tcp,443,open,syn-ack,46,,
62.76.159.7,ipv4,tcp,443,open,syn-ack,111,,
77.51.195.81,ipv4,tcp,443,open,syn-ack,48,,
77.91.84.23,ipv4,tcp,443,open,syn-ack,117,,
77.87.100.99,ipv4,tcp,443,open,syn-ack,51,,
84.23.51.176,ipv4,tcp,80,open,syn-ack,47,,
46.48.36.47,ipv4,tcp,443,open,syn-ack,107,,
82.148.17.41,ipv4,tcp,80,open,syn-ack,50,,
46.148.205.210,ipv4,tcp,443,open,syn-ack,50,,
46.163.156.96,ipv4,tcp,443,open,syn-ack,44,,
46.191.239.222,ipv4,tcp,443,open,syn-ack,238,,
62.33.69.151,ipv4,tcp,443,open,syn-ack,51,,
62.33.7.5,ipv4,tcp,443,open,syn-ack,51,,
62.76.145.81,ipv4,tcp,443,open,syn-ack,48,,
46.160.180.97,ipv4,tcp,80,open,syn-ack,16,,
82.114.150.200,ipv4,tcp,80,open,syn-ack,49,,
80.89.197.172,ipv4,tcp,80,open,syn-ack,48,,
82.114.150.200,ipv4,tcp,80,open,syn-ack,46,,
81.200.117.104,ipv4,tcp,80,open,syn-ack,56,,
80.89.197.172,ipv4,tcp,80,open,syn-ack,45,,
82.144.86.186,ipv4,tcp,80,open,syn-ack,52,,
79.137.159.196,ipv4,tcp,80,open,syn-ack,46,,
81.28.167.126,ipv4,tcp,3389,open,syn-ack,51,,
83.239.2.94,ipv4,tcp,443,open,syn-ack,110,,
46.232.119.244,ipv4,tcp,80,open,syn-ack,45,,
81.177.22.12,ipv4,tcp,443,open,syn-ack,46,,
46.52.205.103,ipv4,tcp,80,open,syn-ack,52,,
62.220.58.125,ipv4,tcp,80,open,syn-ack,44,,
79.143.27.89,ipv4,tcp,3389,open,syn-ack,110,,
80.84.122.244,ipv4,tcp,443,open,syn-ack,52,,
80.250.163.203,ipv4,tcp,443,open,syn-ack,49,,
46.52.164.146,ipv4,tcp,443,open,syn-ack,49,,
46.52.205.103,ipv4,tcp,443,open,syn-ack,52,,
77.233.13.141,ipv4,tcp,443,open,syn-ack,117,,
77.223.122.114,ipv4,tcp,443,open,syn-ack,49,,
78.85.24.79,ipv4,tcp,443,open,syn-ack,51,,
79.172.66.241,ipv4,tcp,443,open,syn-ack,54,,
78.24.220.234,ipv4,tcp,443,open,syn-ack,48,,
84.201.190.212,ipv4,tcp,443,open,syn-ack,44,,
77.223.105.52,ipv4,tcp,443,open,syn-ack,49,,
81.163.27.191,ipv4,tcp,443,open,syn-ack,48,,
62.33.202.39,ipv4,tcp,80,open,syn-ack,242,,
46.165.55.12,ipv4,tcp,80,open,syn-ack,49,,
46.172.41.27,ipv4,tcp,80,open,syn-ack,108,,
46.146.200.142,ipv4,tcp,80,open,syn-ack,47,,
81.177.175.10,ipv4,tcp,3389,open,syn-ack,110,,
79.122.211.100,ipv4,tcp,80,open,syn-ack,46,,
78.138.142.202,ipv4,tcp,80,open,syn-ack,49,,
79.142.163.251,ipv4,tcp,80,open,syn-ack,41,,
79.110.240.4,ipv4,tcp,80,open,syn-ack,52,,
77.88.33.243,ipv4,tcp,80,open,syn-ack,57,,
77.83.94.62,ipv4,tcp,80,open,syn-ack,48,,
77.246.156.163,ipv4,tcp,443,open,syn-ack,47,,
79.120.6.238,ipv4,tcp,443,open,syn-ack,55,,
83.229.149.253,ipv4,tcp,443,open,syn-ack,54,,
83.220.225.240,ipv4,tcp,443,open,syn-ack,49,,
82.116.44.145,ipv4,tcp,443,open,syn-ack,52,,
62.109.13.114,ipv4,tcp,443,open,syn-ack,48,,
77.79.191.170,ipv4,tcp,443,open,syn-ack,49,,
84.237.77.18,ipv4,tcp,80,open,syn-ack,48,,
84.38.186.4,ipv4,tcp,80,open,syn-ack,46,,
77.223.96.42,ipv4,tcp,443,open,syn-ack,49,,
77.88.33.132,ipv4,tcp,443,open,syn-ack,57,,
78.140.222.126,ipv4,tcp,80,open,syn-ack,49,,
84.38.189.26,ipv4,tcp,443,open,syn-ack,49,,
62.173.149.36,ipv4,tcp,80,open,syn-ack,50,,
62.33.9.252,ipv4,tcp,80,open,syn-ack,52,,
77.95.95.29,ipv4,tcp,443,open,syn-ack,52,,
83.172.32.109,ipv4,tcp,443,open,syn-ack,46,,
46.232.125.11,ipv4,tcp,80,open,syn-ack,41,,
77.221.157.108,ipv4,tcp,443,open,syn-ack,48,,
83.221.208.119,ipv4,tcp,443,open,syn-ack,48,,
83.174.200.230,ipv4,tcp,443,open,syn-ack,111,,
77.39.29.183,ipv4,tcp,443,open,syn-ack,115,,
83.219.247.56,ipv4,tcp,80,open,syn-ack,49,,
84.17.9.254,ipv4,tcp,80,open,syn-ack,47,,
46.254.16.127,ipv4,tcp,443,open,syn-ack,50,,
62.78.38.112,ipv4,tcp,443,open,syn-ack,48,,
77.244.217.34,ipv4,tcp,80,open,syn-ack,49,,
46.160.130.39,ipv4,tcp,443,open,syn-ack,113,,
82.146.51.177,ipv4,tcp,3389,open,syn-ack,111,,
80.249.181.189,ipv4,tcp,80,open,syn-ack,49,,
82.148.4.173,ipv4,tcp,3389,open,syn-ack,49,,
82.146.63.74,ipv4,tcp,80,open,syn-ack,48,,
82.147.83.178,ipv4,tcp,80,open,syn-ack,48,,
77.234.203.23,ipv4,tcp,80,open,syn-ack,86,,
82.114.150.110,ipv4,tcp,80,open,syn-ack,46,,
78.139.76.36,ipv4,tcp,80,open,syn-ack,85,,
78.138.184.95,ipv4,tcp,80,open,syn-ack,47,,
81.200.112.68,ipv4,tcp,443,open,syn-ack,56,,
62.78.38.112,ipv4,tcp,443,open,syn-ack,48,,
46.161.53.96,ipv4,tcp,80,open,syn-ack,48,,
62.173.134.102,ipv4,tcp,80,open,syn-ack,112,,
80.249.183.111,ipv4,tcp,443,open,syn-ack,49,,
80.77.168.8,ipv4,tcp,443,open,syn-ack,51,,
79.174.12.140,ipv4,tcp,443,open,syn-ack,48,,
46.159.121.191,ipv4,tcp,443,open,syn-ack,48,,
77.73.70.204,ipv4,tcp,443,open,syn-ack,50,,
77.87.214.214,ipv4,tcp,443,open,syn-ack,48,,
80.78.240.230,ipv4,tcp,443,open,syn-ack,48,,
46.187.47.175,ipv4,tcp,443,open,syn-ack,55,,
80.78.241.5,ipv4,tcp,443,open,syn-ack,48,,
78.138.149.197,ipv4,tcp,443,open,syn-ack,111,,
77.232.162.161,ipv4,tcp,443,open,syn-ack,35,,
78.41.109.57,ipv4,tcp,443,open,syn-ack,55,,
78.24.221.15,ipv4,tcp,443,open,syn-ack,48,,
46.161.8.123,ipv4,tcp,80,open,syn-ack,50,,
